permit id,address,description,category,value,issue date,location
6400565,812 3RD AVE N,"Establish use as apartment building and construct residential building with below-grade parking, and occupy per plan.",MULTIFAMILY,600318,2015-05-14 00:00:00,"{'latitude': '47.62681123', 'longitude': '-122.35124277', 'needs_recoding': False}"
6448607,5217 FAUNTLEROY WAY SW,"Establish use as and construct a duplex with attached garages to west of existing single family residence, per plan.",SINGLE FAMILY / DUPLEX,350802,2015-05-15 00:00:00,"{'latitude': '47.55509186', 'longitude': '-122.38211625', 'needs_recoding': False}"
6432246,5924 18TH AVE S,"Establish use for and construct a new single family dwelling with attached garage on vacant site, per plans.",SINGLE FAMILY / DUPLEX,369702,2015-05-15 00:00:00,"{'latitude': '47.54915551', 'longitude': '-122.30962643', 'needs_recoding': False}"
6432233,5920 18TH AVE S,"Remove detached garage and establish use as and construct new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,384223,2015-05-15 00:00:00,"{'latitude': '47.54923524', 'longitude': '-122.3096297', 'needs_recoding': False}"
6430833,7005 7TH AVE NW,"Establish use as and construct single unit live work, per plan (Establish use as two unit townhouse and single unit live-work, per plan Review and processing for 2APs under 6430833)",MULTIFAMILY,352754,2015-05-15 00:00:00,"{'latitude': '47.67983725', 'longitude': '-122.36467305', 'needs_recoding': False}"
6448265,7007 7TH AVE NW,"Establish use as and construct two unit townhouse with attached garages, per plan (Establish use as two unit townhouse and single unit live-work, per plan Review and processing for 2APs under 6430833)",MULTIFAMILY,371091,2015-05-15 00:00:00,"{'latitude': '47.67984086', 'longitude': '-122.3648043', 'needs_recoding': False}"
6413644,2507 NW 91ST ST,"Establish use as and construct new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,300000,2015-05-15 00:00:00,"{'latitude': '47.69511371', 'longitude': '-122.38906861', 'needs_recoding': False}"
6412959,2503 NW 91ST ST,"Establish use as and construct new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,300000,2015-05-15 00:00:00,"{'latitude': '47.69510945', 'longitude': '-122.38886033', 'needs_recoding': False}"
6408714,4312 36TH AVE NE,Establish use and construct single family residence with attached carports per plan.,SINGLE FAMILY / DUPLEX,580116,2015-05-15 00:00:00,"{'latitude': '47.66027644', 'longitude': '-122.28902908', 'needs_recoding': False}"
6474647,9212 21ST AVE SW,"Construct detached garage, subject to field inspection (STFI).",SINGLE FAMILY / DUPLEX,26940,2015-05-18 00:00:00,"{'latitude': '47.52056125', 'longitude': '-122.36029598', 'needs_recoding': False}"
6458184,4208 WALLINGFORD AVE N,"Construction of shed in rear yard of existing single family residence, per site plan, subject to field inspection (STFI)",SINGLE FAMILY / DUPLEX,5000,2015-05-18 00:00:00,"{'latitude': '47.65834075', 'longitude': '-122.33592119', 'needs_recoding': False}"
6460406,8721 25TH AVE NW,Establish use as and construct new single family residence per plans.,SINGLE FAMILY / DUPLEX,305817,2015-05-18 00:00:00,"{'latitude': '47.69317618', 'longitude': '-122.38875194', 'needs_recoding': False}"
6453399,13045 23RD AVE NE,"Establish use as single family dwelling and construct single family dwelling with attached garage, per plan.",SINGLE FAMILY / DUPLEX,332879,2015-05-18 00:00:00,"{'latitude': '47.72429079', 'longitude': '-122.30491408', 'needs_recoding': False}"
6449349,3441 11TH AVE W,"Establish use as and construct single family residence with accessory dwelling unit (ADU) and attached garage, per plan.",SINGLE FAMILY / DUPLEX,655309,2015-05-18 00:00:00,"{'latitude': '47.65159072', 'longitude': '-122.37180133', 'needs_recoding': False}"
6357843,6528 FRANCIS AVE N,"Establish use for and construct single family dwelling with new attached garage (existing terrace garage to remain), per plans",SINGLE FAMILY / DUPLEX,446818,2015-05-18 00:00:00,"{'latitude': '47.67686751', 'longitude': '-122.35309397', 'needs_recoding': False}"
6399162,138 N 84TH ST,"Establish use as and construct a single family residence with attached garage, per plans.",SINGLE FAMILY / DUPLEX,422027,2015-05-18 00:00:00,"{'latitude': '47.69012984', 'longitude': '-122.35629787', 'needs_recoding': False}"
6428770,3824 CALIFORNIA AVE SW,"Grading and construction retaining wall Only- on-site for future construction of townhomes, per plans.",MULTIFAMILY,139500,2015-05-19 00:00:00,"{'latitude': '47.56974626', 'longitude': '-122.38654582', 'needs_recoding': False}"
6407780,3826 23RD AVE W,"Establish use as and construct new three-unit rowhouse structure, per plans.",MULTIFAMILY,494419,2015-05-19 00:00:00,"{'latitude': '47.65485385', 'longitude': '-122.38576665', 'needs_recoding': False}"
6352584,9410 LEROY PL S,"Establish use as and construct new single family residence with attached garage, per plans.",SINGLE FAMILY / DUPLEX,396137,2015-05-20 00:00:00,"{'latitude': '47.51826396', 'longitude': '-122.28718209', 'needs_recoding': False}"
6370488,10147 HOLMAN RD NW,"Construct south single family residence w/attached garage (bldg.4) this permit, per plans.  (Establish use as 2-unit townhouse and (3) single family residence and construct Duplex and single family residence w/attached garage, per plans. Reviews and processing for 2 A/Ps under 6359479).",SINGLE FAMILY / DUPLEX,203713,2015-05-20 00:00:00,"{'latitude': '47.7033903', 'longitude': '-122.35925243', 'needs_recoding': False}"
6370489,107 NW 103RD ST,"Construct middle single family residence w/attached garage (bldg. 2) this permit, per plans.  (Establish use as 2-unit townhouse and (3) single family residence and construct Duplex and single family residence w/attached garage, per plans. Reviews and processing for 2 A/Ps under 6359479).",SINGLE FAMILY / DUPLEX,203261,2015-05-20 00:00:00,"{'latitude': '47.70353735', 'longitude': '-122.35911395', 'needs_recoding': False}"
6370490,111 NW 103RD ST,"Construct west single family residence w/attached garage (bldg 1) this permit, per plans.  (Establish use as 2-unit townhouse and (3) single family residence and construct Duplex and single family residence w/attached garage, per plans. Reviews and processing for 2 A/Ps under 6359479).",SINGLE FAMILY / DUPLEX,203261,2015-05-20 00:00:00,"{'latitude': '47.70352054', 'longitude': '-122.3592505', 'needs_recoding': False}"
6352927,1717 N 37TH ST,"Remove existing shed and establish use as and construct a single family dweling unit with attached garage, per plan.",SINGLE FAMILY / DUPLEX,409102,2015-05-20 00:00:00,"{'latitude': '47.65184856', 'longitude': '-122.33680106', 'needs_recoding': False}"
6446370,1619 21ST AVE,"Establish use as single family residence and construct one family dwelling, per plans.",SINGLE FAMILY / DUPLEX,257578,2015-05-21 00:00:00,"{'latitude': '47.61587213', 'longitude': '-122.30522295', 'needs_recoding': False}"
6453839,1617 21ST AVE,"Establish use as single family residence and construct single family dwelling, per plans.",SINGLE FAMILY / DUPLEX,321781,2015-05-21 00:00:00,"{'latitude': '47.61586912', 'longitude': '-122.30541197', 'needs_recoding': False}"
6445604,4027 CALIFORNIA AVE SW,"Establish use as rowhouses and construct 4-unit townhouse, per plans.",MULTIFAMILY,666591,2015-05-21 00:00:00,"{'latitude': '47.56748938', 'longitude': '-122.38702825', 'needs_recoding': False}"
6440875,3211 NE 90TH ST,"Establish use as and construct new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,386331,2015-05-21 00:00:00,"{'latitude': '47.69369755', 'longitude': '-122.29274309', 'needs_recoding': False}"
6359479,103 NW 103RD ST,"Construct east duplex w/attached garage this permit (bldg. 3a/b), per plans.  (Establish use as 2-unit townhouse and (3) single family residences (bldgs. 1,2 & 4) and construct Duplex and single family residences w/attached garages, per plans. Reviews and processing for 2 A/Ps under 6359479).",SINGLE FAMILY / DUPLEX,421629,2015-05-21 00:00:00,"{'latitude': '47.70353943', 'longitude': '-122.35895885', 'needs_recoding': False}"
6451689,1019 NE 104TH ST,Establish use and construct single family residence with attached garage per plan.,SINGLE FAMILY / DUPLEX,323099,2015-05-22 00:00:00,"{'latitude': '47.70372173', 'longitude': '-122.31699584', 'needs_recoding': False}"
6460757,619 34TH AVE,"Establish use as and construct a new single family residence w/attached garage, per plan.",SINGLE FAMILY / DUPLEX,542517,2015-05-22 00:00:00,"{'latitude': '47.60733045', 'longitude': '-122.2896767', 'needs_recoding': False}"
6438118,11044 19TH AVE NE,"Establish use as and construct new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,317268,2015-05-22 00:00:00,"{'latitude': '47.70977157', 'longitude': '-122.30764704', 'needs_recoding': False}"
6455377,555 N 73RD ST,"Establish use as and construct single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,227242,2015-05-22 00:00:00,"{'latitude': '47.68160185', 'longitude': '-122.35028195', 'needs_recoding': False}"
6460293,5730 CONISTON RD NE,"Establish use as and construct a new single family dwelling w/attached garage, per plans.",SINGLE FAMILY / DUPLEX,556914,2015-05-22 00:00:00,"{'latitude': '47.66955167', 'longitude': '-122.26930303', 'needs_recoding': False}"
6447876,309 22ND AVE,Establish use & construct single family residence per plan. (remove existing detached garage.) Existing single family residence to remain.,SINGLE FAMILY / DUPLEX,223810,2015-05-22 00:00:00,"{'latitude': '47.60470016', 'longitude': '-122.30425018', 'needs_recoding': False}"
6439786,6576 32ND AVE NE,"Establish use as and construct single family residence and detached garage, per plan",SINGLE FAMILY / DUPLEX,509198,2015-05-22 00:00:00,"{'latitude': '47.67737102', 'longitude': '-122.29264386', 'needs_recoding': False}"
6448774,4033 CALIFORNIA AVE SW,"Construct new two family dwelling with attached parking, per plan.(Establish use as townhouse and single family residence and construct 1 new two family dwelling and 1 new single family residence/review and processing for 2 AP's under 6448774); establish off-site parking for adjacent easterly site (4027 California Ave SW).",SINGLE FAMILY / DUPLEX,319184,2015-05-22 00:00:00,"{'latitude': '47.56745272', 'longitude': '-122.38728747', 'needs_recoding': False}"
6451968,4029 CALIFORNIA AVE SW,"Construct new single family dwelling with attached parking, per plan.(Establish use as townhouse and single family residence and construct 1 new two family dwelling and 1 new single family residence/review and processing for 2 AP's under 6448774)",SINGLE FAMILY / DUPLEX,162898,2015-05-22 00:00:00,"{'latitude': '47.56755093', 'longitude': '-122.38733066', 'needs_recoding': False}"
6424936,1538 21ST AVE S,"Establish use as and construct a 5 unit rowhouse building with 1 attached garage, per plans",MULTIFAMILY,945643,2015-05-22 00:00:00,"{'latitude': '47.58855976', 'longitude': '-122.30496698', 'needs_recoding': False}"
6439794,6564 32ND AVE NE,"Establish use and construct single family dwelling and detached accessory garage, per plan",SINGLE FAMILY / DUPLEX,391710,2015-05-22 00:00:00,"{'latitude': '47.67710609', 'longitude': '-122.29262628', 'needs_recoding': False}"
6405422,3639 LINDEN AVE N,Construct apartment building and occupy per plan. (Existing structures to be demolished by separate permit).,MULTIFAMILY,1270433,2015-05-22 00:00:00,"{'latitude': '47.65236628', 'longitude': '-122.3488764', 'needs_recoding': False}"
6379773,2320 E MADISON ST,"Establish use as congregate residence and construct boarding house and occupy, per plans",MULTIFAMILY,1014161,2015-05-22 00:00:00,"{'latitude': '47.61989847', 'longitude': '-122.3018776', 'needs_recoding': False}"
6438114,11040 19TH AVE NE,"Establish use as single family residence and construct one family dwelling, per plans.",SINGLE FAMILY / DUPLEX,317268,2015-05-23 00:00:00,"{'latitude': '47.70968575', 'longitude': '-122.30766328', 'needs_recoding': False}"
6428981,4351 15TH AVE S,"Establish use as general sales and service and multifamily, and construct new mixed use structure with parking, & occupy per plan. (Review & processing for 2 AP's under 6428981).",MULTIFAMILY,5080964,2015-05-23 00:00:00,"{'latitude': '47.56382104', 'longitude': '-122.31387741', 'needs_recoding': False}"
6430346,1329 14TH AVE S,"Establish use as and construct two unit townhouse with attached garages, per plan.",SINGLE FAMILY / DUPLEX,350720,2015-05-23 00:00:00,"{'latitude': '47.5907071', 'longitude': '-122.31528779', 'needs_recoding': False}"
6406689,1201 HARBOR AVE SW,"Establish use as rowhouses, construct 4-unit multi-family structure and occupy, per plans",MULTIFAMILY,1010329,2015-05-23 00:00:00,"{'latitude': '47.59298589', 'longitude': '-122.38348148', 'needs_recoding': False}"
6362807,11522 RIVIERA PL NE,"Establish use as and construct new single family residence with attached garage, per plan. Existing lower deck and finger pier to be removed.",SINGLE FAMILY / DUPLEX,637500,2015-05-23 00:00:00,"{'latitude': '47.71366555', 'longitude': '-122.27715366', 'needs_recoding': False}"
6462301,12009 35TH AVE NE,"Remove detached garage and establish use as and construct new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,308362,2015-05-26 00:00:00,"{'latitude': '47.71577337', 'longitude': '-122.29176089', 'needs_recoding': False}"
6462304,12013 35TH AVE NE,"Establish use as and construct new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,297647,2015-05-26 00:00:00,"{'latitude': '47.71597366', 'longitude': '-122.29175839', 'needs_recoding': False}"
6453465,5408 23RD AVE S,"Establish use as and construct a single family residence, per plans.",SINGLE FAMILY / DUPLEX,329592,2015-05-26 00:00:00,"{'latitude': '47.55354407', 'longitude': '-122.30357803', 'needs_recoding': False}"
6456975,2847 FRANKLIN AVE E,"Construct two unit rowhouse, per plan",MULTIFAMILY,362995,2015-05-26 00:00:00,"{'latitude': '47.64679911', 'longitude': '-122.32391783', 'needs_recoding': False}"
